artist_name,popularity,followers,genres,album_name,album_id,release_date,total_tracks,available_markets_count,album_type,album_group,album_popularity,album_genres,album_label,track_number,track_name,track_id,duration_ms,explicit,track_popularity,artists
Charlie Puth,79,24104980,"soft pop, pop",Nine Track Mind (Special Edition),5J4SS8wTmXdyIEVYjmHzpZ,2015-11-05,20,184,album,album,71,,Artist Partner,19,Marvin Gaye - Live,2jqbQyZBU5QgXPz6ItIgBp,179439,False,22,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Nine Track Mind (Special Edition),5J4SS8wTmXdyIEVYjmHzpZ,2015-11-05,20,184,album,album,71,,Artist Partner,20,Some Type of Love - Live,473mvpyfJXItgFFZuuakvc,192808,False,23,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",December 25th,76xK4t4mW2HvVtA09CLcN6,2024-11-08,1,184,single,single,46,,Atlantic Records,1,December 25th,1QNPTNaw67BanVtwXKIX1a,231245,False,57,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Hero,62wSbbJY50qycn9uBP4rIC,2024-05-24,1,184,single,single,47,,Atlantic Records,1,Hero,5TTyyKNJZHONhjtAiXL1nG,196752,True,57,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Lose My Breath (Feat. Charlie Puth),1HSW0KtusVmitWsZGhjaJB,2024-05-10,2,183,single,single,55,,Republic Records - Stray Kids,1,Lose My Breath (Feat. Charlie Puth),2DXavoWAmIHlrECHPM1Vca,166913,False,65,"Stray Kids, Charlie Puth"
Charlie Puth,79,24104980,"soft pop, pop",Lose My Breath (Feat. Charlie Puth),1HSW0KtusVmitWsZGhjaJB,2024-05-10,2,183,single,single,55,,Republic Records - Stray Kids,2,Lose My Breath (Feat. Charlie Puth) (Instrumental),3Qv0iFRasM5KAWb6kMcf1t,166913,False,35,"Stray Kids, Charlie Puth"
Charlie Puth,79,24104980,"soft pop, pop",Lipstick,0xNBKoAOgkjxgDsmoa5lpV,2023-08-18,1,184,single,single,39,,Atlantic Records,1,Lipstick,1q4BCQssFe74UJmnWt5lov,208421,False,49,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) [Sabrina’s Version],0TN8dXBkeIqDjVfUV3gPpc,2023-04-14,2,184,single,single,51,,Atlantic Records,1,That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) - Sabrina’s Version,2WNHUp4s806SJrsj698ZX3,166640,False,61,"Charlie Puth, Dan + Shay, Sabrina Carpenter"
Charlie Puth,79,24104980,"soft pop, pop",That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) [Sabrina’s Version],0TN8dXBkeIqDjVfUV3gPpc,2023-04-14,2,184,single,single,51,,Atlantic Records,2,That’s Not How This Works (feat. Dan + Shay),78igyKiVngWy0bT2elK8aN,165619,False,34,"Charlie Puth, Dan + Shay"
Charlie Puth,79,24104980,"soft pop, pop",That’s Not How This Works (feat. Dan + Shay),67IEDkeGYxOvS2RvcarzrT,2023-03-31,1,184,single,single,46,,Atlantic Records,1,That’s Not How This Works (feat. Dan + Shay),28a0aMV1OKoyNiCJuNsWrY,165619,False,57,"Charlie Puth, Dan + Shay"
Charlie Puth,79,24104980,"soft pop, pop",Smells Like Me,3XvDbxerzYjQZRc6JfF9jY,2022-09-02,1,184,single,single,36,,Atlantic Records,1,Smells Like Me,6LXIhiXK8z1KLd3giR904b,204079,False,46,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Left and Right (feat. Jung Kook of BTS) [Galantis Remix],4AyXQkbDTENUceOPTPWdwD,2022-09-01,2,184,single,single,35,,Atlantic Records,1,Left and Right (feat. Jung Kook of BTS) - Galantis Remix,7twpmDySuCWpASRjWVEdnJ,165269,False,37,"Charlie Puth, Jung Kook, Galantis"
Charlie Puth,79,24104980,"soft pop, pop",Left and Right (feat. Jung Kook of BTS) [Galantis Remix],4AyXQkbDTENUceOPTPWdwD,2022-09-01,2,184,single,single,35,,Atlantic Records,2,Left and Right (Feat. Jung Kook of BTS),4Xc7y7CHJn51Toq1c77TXl,154486,False,42,"Charlie Puth, Jung Kook, BTS"
Charlie Puth,79,24104980,"soft pop, pop",Left and Right (Feat. Jung Kook of BTS),65epIxU6qzK2pRgvYdrXos,2022-08-19,3,184,single,single,41,,Atlantic Records,1,Left and Right (Feat. Jung Kook of BTS),6RhEbk4odKK0PwPhpok7h1,154486,False,48,"Charlie Puth, Jung Kook, BTS"
Charlie Puth,79,24104980,"soft pop, pop",Left and Right (Feat. Jung Kook of BTS),65epIxU6qzK2pRgvYdrXos,2022-08-19,3,184,single,single,41,,Atlantic Records,2,Left and Right (Feat. Jung Kook of BTS) - Acapella,0lWsA6TPYDRWenhCJrbfYu,154486,False,42,"Charlie Puth, Jung Kook"
Charlie Puth,79,24104980,"soft pop, pop",Left and Right (Feat. Jung Kook of BTS),65epIxU6qzK2pRgvYdrXos,2022-08-19,3,184,single,single,41,,Atlantic Records,3,Left and Right (feat. Jung Kook of BTS) - Instrumental,4O9scbI6lMZ4eMyTcZqrZJ,152117,False,32,"Charlie Puth, Jung Kook"
Charlie Puth,79,24104980,"soft pop, pop",Left and Right (feat. Jung Kook of BTS) [Sam Feldt Remix],2ABebFmcboCDooqDlNriEH,2022-08-12,2,184,single,single,33,,Atlantic Records,1,Left and Right (feat. Jung Kook of BTS) - Sam Feldt Remix,17IVw95dOZSIiq7dz4UWaD,162540,False,38,"Charlie Puth, Jung Kook, Sam Feldt"
Charlie Puth,79,24104980,"soft pop, pop",Left and Right (feat. Jung Kook of BTS) [Sam Feldt Remix],2ABebFmcboCDooqDlNriEH,2022-08-12,2,184,single,single,33,,Atlantic Records,2,Left and Right (Feat. Jung Kook of BTS),6hcHRtozkrTnk8D6rh7lED,154486,False,39,"Charlie Puth, Jung Kook, BTS"
Charlie Puth,79,24104980,"soft pop, pop",Left and Right (feat. Jung Kook of BTS) [Instrumental],3wDWcowIrrWgpRmo2ZvFup,2022-06-23,1,184,single,single,24,,Atlantic Records,1,Left and Right (feat. Jung Kook of BTS) - Instrumental,3QRJgF8HY4zEuboEy4Q1gd,152117,False,34,"Charlie Puth, Jung Kook"
Charlie Puth,79,24104980,"soft pop, pop",That's Hilarious,4u8To08OaN83n1wUIl9wsB,2022-04-07,1,184,single,single,28,,Atlantic Records,1,That's Hilarious,3UhLNLeoDTeYozCENkoFTe,146855,False,38,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Light Switch (Tiësto Remix),79OZnDT8b6QXOG59szSjYz,2022-03-04,1,185,single,single,25,,Atlantic Records,1,Light Switch - Tiësto Remix,5IczhYC3YVI2IwxoJJoCmb,170769,False,35,"Charlie Puth, Tiësto"
Charlie Puth,79,24104980,"soft pop, pop",Light Switch (Acoustic),0H6pdORxZ735HztupqklPx,2022-02-18,2,185,single,single,31,,Atlantic Records,1,Light Switch - Acoustic,42nDnUAPjhZFlj5wt2BjJm,186295,False,40,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Light Switch (Acoustic),0H6pdORxZ735HztupqklPx,2022-02-18,2,185,single,single,31,,Atlantic Records,2,Light Switch,36PM3NBxWiTwhEq96dTxkc,187703,False,26,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Light Switch (Instrumental),4RRj9PqBj79OFDB2ydM7qs,2022-01-19,2,182,single,single,44,,Atlantic Records,1,Light Switch - Instrumental,0etmHrlHr0CgGtARdS3o7t,185680,False,17,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Light Switch (Instrumental),4RRj9PqBj79OFDB2ydM7qs,2022-01-19,2,182,single,single,44,,Atlantic Records,2,Light Switch,3AVXwaOGCEL8cmBecfcsFJ,187703,False,54,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Light Switch (Brighter Mix),62d9OolkbyCq8CRJOURoCV,2022-01-19,2,184,single,single,18,,Atlantic Records,1,Light Switch - Brighter Mix,1sN7BEKCIWKcK8CvKBETkw,178617,False,25,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Light Switch (Brighter Mix),62d9OolkbyCq8CRJOURoCV,2022-01-19,2,184,single,single,18,,Atlantic Records,2,Light Switch,78PGDqhpiGIkwkWtFtWyss,187703,False,20,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",After All,3kxT5SN1GQ3j3kS9NHOsYI,2021-09-22,1,184,single,single,33,,EMI,1,After All,38UDoZyudPWXLzXRAb71oP,208714,False,43,"Elton John, Charlie Puth"
Charlie Puth,79,24104980,"soft pop, pop",Is It Just Me? (feat. Charlie Puth),6602j3WLi4WLHAjwGWW6T3,2020-11-19,1,185,single,single,44,,RCA Records Label,1,Is It Just Me? (feat. Charlie Puth),5tqNWWiySiABLrGAvSWsO5,154274,False,54,"Sasha Alex Sloan, Charlie Puth"
Charlie Puth,79,24104980,"soft pop, pop",Upside Down (feat. Charlie Puth),4rMBOhwN1GY0c2rpOoMU5L,2020-10-30,1,182,single,single,31,,P2020,1,Upside Down (feat. Charlie Puth),4nZhS4vsnO50wnSyMJraBj,116000,False,42,"JVKE, Charlie Puth"
Charlie Puth,79,24104980,"soft pop, pop",Hard On Yourself,174SAjvfg1fkglW2S9vYkw,2020-08-14,1,185,single,single,41,,Rumson Records,1,Hard On Yourself,6o4LOloYJc8yu0CdvOvifU,160825,False,51,"Charlie Puth, blackbear"
Charlie Puth,79,24104980,"soft pop, pop",Girlfriend (Haywyre Remix),4FUohmuUem6INx6ro34nCB,2020-07-30,2,185,single,single,16,,Atlantic Records/Rumson Records,1,Girlfriend - Haywyre Remix,1SikejIFFUEwBjMdO8Hbgn,156521,False,23,"Charlie Puth, Haywyre"
Charlie Puth,79,24104980,"soft pop, pop",Girlfriend (Haywyre Remix),4FUohmuUem6INx6ro34nCB,2020-07-30,2,185,single,single,16,,Atlantic Records/Rumson Records,2,Girlfriend,66dYOk69Eyr1vEFBHpmEhZ,177438,False,18,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Girlfriend (Live From Corden),4bsKJP1sB9EifTeAGF05rf,2020-07-16,2,185,single,single,11,,Atlantic Records/Rumson Records,1,Girlfriend - Live From Corden,5qlhmmasGSemjr82gD8Fox,178816,False,17,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Girlfriend (Live From Corden),4bsKJP1sB9EifTeAGF05rf,2020-07-16,2,185,single,single,11,,Atlantic Records/Rumson Records,2,Girlfriend,1oy74B14pvWb888II3wtbo,177438,False,14,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop","Free (From Disney's ""The One And Only Ivan"")",5hDTfO5ce0O7PiSbyLlsmT,2020-06-24,1,185,single,single,25,,Atlantic Records/Rumson Records,1,"Free - From Disney's ""The One And Only Ivan""",14Sr5vbW1kBUuMCOBf8Oru,228821,False,35,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Summer Feelings (feat. Charlie Puth) [Acoustic],1HtmKNFx5Lpv2wxNH9to5d,2020-06-23,2,185,single,single,15,,P2020,1,Summer Feelings (feat. Charlie Puth) - Acoustic,7CXZbbX9zJVlyxke0UfuG6,158644,False,21,"Lennon Stella, Charlie Puth"
Charlie Puth,79,24104980,"soft pop, pop",Summer Feelings (feat. Charlie Puth) [Acoustic],1HtmKNFx5Lpv2wxNH9to5d,2020-06-23,2,185,single,single,15,,P2020,2,Summer Feelings (feat. Charlie Puth),7IgxcAbcktfekB5OgQ1Qf1,160289,False,17,"Lennon Stella, Charlie Puth"
Charlie Puth,79,24104980,"soft pop, pop",Girlfriend,7AfbvLhUxPt0qOcXB2GTzY,2020-06-23,1,185,single,single,39,,Atlantic Records/Rumson Records,1,Girlfriend,1UNs8AlFM8c0uAkSyjIW3P,177438,False,49,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Summer Feelings (feat. Charlie Puth) [Morgan Page Remix],0EbhQjwKjqKkDBgC8GAoRR,2020-06-21,1,185,single,single,10,,P2020,1,Summer Feelings (feat. Charlie Puth) - Morgan Page Remix,2gatf7ZwixDSF9c4oFMO6F,201848,False,19,"Lennon Stella, Charlie Puth, Morgan Page"
Charlie Puth,79,24104980,"soft pop, pop",Summer Feelings (feat. Charlie Puth) [Jengi Remix],5P1zf3hBMEz8sS89fLbc3O,2020-06-20,1,185,single,single,15,,P2020,1,Summer Feelings (feat. Charlie Puth) - Jengi Remix,6hkTs28altlfo5SSAwEwv9,175181,False,25,"Lennon Stella, Charlie Puth, Jengi"
Charlie Puth,79,24104980,"soft pop, pop",Summer Feelings (feat. Charlie Puth),4D9M4nzQ9kvchgxyQyymtW,2020-04-23,1,185,single,single,44,,P2020,1,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,49dFIRQCQxPWgoH0m38XQ5,160289,False,54,"Lennon Stella, Charlie Puth"
Charlie Puth,79,24104980,"soft pop, pop",Mother (CPEN Remix),3eH4qMguMKK4CopQyS0kbv,2019-12-13,1,185,single,single,6,,Artist Partner,1,Mother - CPEN Remix,4vvX7eIJizaridhzQQ1kUq,308571,False,14,"Charlie Puth, CPEN"
Charlie Puth,79,24104980,"soft pop, pop",Mother (Meridian Remix),4TgnRE1hDxMJVfYWGKhX0c,2019-11-29,1,185,single,single,10,,Artist Partner,1,Mother - Meridian Remix,0vjJ23gGHNBRiP9zTYWw3S,173076,False,18,"Charlie Puth, Meridian"
Charlie Puth,79,24104980,"soft pop, pop",Mother (Codeko Remix),4LMEWcVc438sHtl50HHOIc,2019-11-15,1,185,single,single,6,,Artist Partner,1,Mother - Codeko Remix,25M9yjvf46QXNF9OkWPM1j,190819,False,14,"Charlie Puth, Codeko"
Charlie Puth,79,24104980,"soft pop, pop",Mother (Fedde Le Grand Remix),2Ryw2kkGP0VecGM9b4kjgo,2019-11-01,1,185,single,single,15,,Artist Partner,1,Mother - Fedde Le Grand Remix,1aT7vltGhkjyMI3F3aO3A4,178125,False,25,"Charlie Puth, Fedde Le Grand"
Charlie Puth,79,24104980,"soft pop, pop",Cheating on You,1cZNFKrwWK0PGqQFUspj3L,2019-10-01,1,184,single,single,59,,Artist Partner,1,Cheating on You,0ClPIeT6MSgfSgQ9ZrJbAq,196606,False,69,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Mother,5OrSjlgjIvI3GmTnTt6wnT,2019-09-12,1,184,single,single,34,,Artist Partner,1,Mother,6rVNnvyNeibts1uOqdSNIw,162864,False,44,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",I Warned Myself,3TDyDrYb9qx7DtGWXqvLfW,2019-08-21,1,184,single,single,37,,Artist Partner,1,I Warned Myself,3707IBa4HnS3zDDoWfeUBl,159782,False,47,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Easier – Remix (with Charlie Puth),5h2ljtbTQqfbCg4nem00bf,2019-08-13,1,184,single,single,35,,5 Seconds Of Summer/Interscope,1,Easier – Remix (with Charlie Puth),5iTaLzgPI5jRMVAxITcZwT,157325,False,45,"5 Seconds of Summer, Charlie Puth"
Charlie Puth,79,24104980,"soft pop, pop",The Way I Am (Acoustic + Remixes),2u1l6pdTPfIx3tka8fcyOw,2018-07-27,4,185,single,single,24,,Artist Partner,1,The Way I Am - Acoustic,7buGVd0PKdNsCsZgUSPjiE,188021,False,29,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",The Way I Am (Acoustic + Remixes),2u1l6pdTPfIx3tka8fcyOw,2018-07-27,4,185,single,single,24,,Artist Partner,2,The Way I Am - Eden Prince Remix,2n8q5MZf4JlmO5RXbI1rpe,192797,False,25,"Charlie Puth, Eden Prince"
Charlie Puth,79,24104980,"soft pop, pop",The Way I Am (Acoustic + Remixes),2u1l6pdTPfIx3tka8fcyOw,2018-07-27,4,185,single,single,24,,Artist Partner,3,The Way I Am - Taska Black Remix,2oq7oUO1nB3C4DzQqeogMV,195272,False,19,"Charlie Puth, Taska Black"
Charlie Puth,79,24104980,"soft pop, pop",The Way I Am (Acoustic + Remixes),2u1l6pdTPfIx3tka8fcyOw,2018-07-27,4,185,single,single,24,,Artist Partner,4,The Way I Am - Slushii Remix,2XD4SLHzIhb1jEbcx0N8ZH,225000,False,20,"Charlie Puth, Slushii"
Charlie Puth,79,24104980,"soft pop, pop",Done for Me (feat. Kehlani) [Remixes],6XNlF4vPV9MXQsOe0vkXOQ,2018-04-27,4,185,single,single,24,,Artist Partner,1,Done for Me (feat. Kehlani) - Syn Cole Remix,4j5oXMKwrxgh3JhGalTHN6,189662,False,22,"Charlie Puth, Kehlani, Syn Cole"
Charlie Puth,79,24104980,"soft pop, pop",Done for Me (feat. Kehlani) [Remixes],6XNlF4vPV9MXQsOe0vkXOQ,2018-04-27,4,185,single,single,24,,Artist Partner,2,Done for Me (feat. Kehlani) - No Sleep Remix,10fsDTHrixtiDawcgQbP89,210000,False,16,"Charlie Puth, Kehlani, No Sleep"
Charlie Puth,79,24104980,"soft pop, pop",Done for Me (feat. Kehlani) [Remixes],6XNlF4vPV9MXQsOe0vkXOQ,2018-04-27,4,185,single,single,24,,Artist Partner,3,Done for Me (feat. Kehlani) - Loud Luxury Remix,1eo1U8FJ9nZsEoHKetSHOG,176585,False,30,"Charlie Puth, Kehlani, Loud Luxury"
Charlie Puth,79,24104980,"soft pop, pop",Done for Me (feat. Kehlani) [Remixes],6XNlF4vPV9MXQsOe0vkXOQ,2018-04-27,4,185,single,single,24,,Artist Partner,4,Done for Me (feat. Kehlani) - James Hype Remix,7A4QzzeTLRMGwGINagh9e6,204942,False,19,"Charlie Puth, Kehlani, James Hype"
Charlie Puth,79,24104980,"soft pop, pop",How Long (Remixes),1m5yvif7k9ew7iB0AIpP1P,2017-11-17,6,185,single,single,32,,Artist Partner,1,How Long (feat. French Montana) - Remix,1mLbnfoGyCHAYsTYC6xoEl,206964,False,31,"Charlie Puth, French Montana"
Charlie Puth,79,24104980,"soft pop, pop",How Long (Remixes),1m5yvif7k9ew7iB0AIpP1P,2017-11-17,6,185,single,single,32,,Artist Partner,2,How Long - Throttle Remix,06TKEskjp4zts7jxX9JRWE,261290,False,16,"Charlie Puth, Throttle"
Charlie Puth,79,24104980,"soft pop, pop",How Long (Remixes),1m5yvif7k9ew7iB0AIpP1P,2017-11-17,6,185,single,single,32,,Artist Partner,3,How Long - Roisto Remix,7A7AuPfFh0Ytjtojxu97Vu,225326,False,29,"Charlie Puth, Roisto"
Charlie Puth,79,24104980,"soft pop, pop",How Long (Remixes),1m5yvif7k9ew7iB0AIpP1P,2017-11-17,6,185,single,single,32,,Artist Partner,4,How Long - Jerry Folk Remix,07UIoWS1yspOm2W1qZ6PWX,196190,False,30,"Charlie Puth, Jerry Folk"
Charlie Puth,79,24104980,"soft pop, pop",How Long (Remixes),1m5yvif7k9ew7iB0AIpP1P,2017-11-17,6,185,single,single,32,,Artist Partner,5,How Long - EDX's Dubai Skyline Remix,2cmWjJEB9PydEc1eIHbOHX,192786,False,35,"Charlie Puth, EDX"
Charlie Puth,79,24104980,"soft pop, pop",How Long (Remixes),1m5yvif7k9ew7iB0AIpP1P,2017-11-17,6,185,single,single,32,,Artist Partner,6,How Long - EDX's Dubai Skyline Extended Mix,02v17Z1TzCtIqFFJb1IoLz,292254,False,15,"Charlie Puth, EDX"
Charlie Puth,79,24104980,"soft pop, pop",Spotify Singles,7zHMR1njPkiD4pPS3JPMSJ,2017-08-23,2,184,single,single,29,,Artist Partner,1,Attention - Live from Spotify Studios NYC,6qgMSxNUPmqHbVr5uPKuqo,222270,False,32,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Spotify Singles,7zHMR1njPkiD4pPS3JPMSJ,2017-08-23,2,184,single,single,29,,Artist Partner,2,I Don't Wanna Know - Live from Spotify Studios NYC,4dMvtp8p5mzCCaA18dgzQy,215882,False,35,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Attention (Acoustic + Remixes),4y0Z0P5jwoy0e6x9aeG8QP,2017-06-09,7,185,single,single,43,,Artist Partner,1,Attention (Remix) [feat. Kyle],3kCPV6l3F0FH1oIVK69kkK,218388,True,36,"Charlie Puth, KYLE"
Charlie Puth,79,24104980,"soft pop, pop",Attention (Acoustic + Remixes),4y0Z0P5jwoy0e6x9aeG8QP,2017-06-09,7,185,single,single,43,,Artist Partner,2,Attention - Acoustic,4I8s6vwzHT2geqH91w2Dyg,206702,False,50,Charlie Puth
Charlie Puth,79,24104980,"soft pop, pop",Attention (Acoustic + Remixes),4y0Z0P5jwoy0e6x9aeG8QP,2017-06-09,7,185,single,single,43,,Artist Partner,3,Attention - Bingo Players Remix,6zcrTrD7JY8gTQKeMyHafc,144019,False,31,"Charlie Puth, Bingo Players"
